person_id,date,attendance_binary,is_exam_period,month,day_of_week,workload_indicator,rolling_avg_7d,rolling_avg_30d,prev_7d_attendance,prev_30d_attendance,consecutive_absences,z_score_deviation,attendance_trend,attendance_variance_14d,short_long_avg_gap
STU-004,2026-03-24,1,0,3,1,4.3,0.0,0.03333333333333333,0.0,1.0,12.0,-0.6731958412621404,-0.024176,0.07142857142857148,0.03333333333333333
STU-004,2026-03-25,0,0,3,2,4.0,0.14285714285714285,0.06666666666666667,1.0,2.0,0.0,-0.36544917097087626,-0.0,0.1318681318681319,-0.07619047619047618
STU-004,2026-03-26,0,0,3,3,4.2,0.14285714285714285,0.06666666666666667,1.0,2.0,1.0,-0.36544917097087626,0.024176,0.07142857142857148,-0.07619047619047618
STU-004,2026-03-27,0,0,3,4,3.7,0.14285714285714285,0.06666666666666667,1.0,2.0,2.0,-0.36544917097087626,0.01978,0.07142857142857148,-0.07619047619047618
STU-004,2026-03-30,1,0,3,0,4.0,0.14285714285714285,0.06666666666666667,1.0,2.0,3.0,-0.36544917097087626,0.015385,0.07142857142857148,-0.07619047619047618
STU-004,2026-03-31,1,0,3,1,3.9,0.2857142857142857,0.1,2.0,3.0,0.0,-0.05770250067961207,0.03956,0.1318681318681319,-0.1857142857142857
STU-004,2026-04-01,1,0,4,2,4.2,0.42857142857142855,0.13333333333333333,3.0,4.0,0.0,0.2500441696116521,0.059341,0.18131868131868137,-0.2952380952380952
STU-004,2026-04-02,1,0,4,3,3.4,0.5714285714285714,0.16666666666666666,4.0,5.0,0.0,0.5577908399029162,0.074725,0.21978021978021983,-0.40476190476190477
STU-004,2026-04-03,0,0,4,4,3.7,0.5714285714285714,0.2,4.0,6.0,0.0,0.5577908399029162,0.085714,0.24725274725274726,-0.3714285714285714
STU-004,2026-04-06,0,0,4,0,4.0,0.5714285714285714,0.2,4.0,6.0,1.0,0.5577908399029162,0.063736,0.24725274725274726,-0.3714285714285714
STU-004,2026-04-07,0,0,4,1,4.2,0.5714285714285714,0.2,4.0,6.0,2.0,0.5577908399029162,0.041758,0.24725274725274726,-0.3714285714285714
STU-004,2026-04-08,1,0,4,2,4.1,0.5714285714285714,0.2,4.0,6.0,3.0,0.5577908399029162,0.01978,0.24725274725274726,-0.3714285714285714
STU-004,2026-04-09,1,0,4,3,4.2,0.5714285714285714,0.23333333333333334,4.0,7.0,0.0,0.5577908399029162,0.026374,0.26373626373626374,-0.33809523809523806
STU-004,2026-04-10,0,0,4,4,4.3,0.5714285714285714,0.26666666666666666,4.0,8.0,0.0,0.5577908399029162,0.028571,0.2692307692307692,-0.30476190476190473
STU-004,2026-04-13,0,0,4,0,3.2,0.42857142857142855,0.26666666666666666,3.0,8.0,1.0,0.2500441696116521,-0.002198,0.2692307692307692,-0.16190476190476188
STU-004,2026-04-14,1,0,4,1,4.2,0.2857142857142857,0.26666666666666666,2.0,8.0,2.0,-0.05770250067961207,-0.0,0.26373626373626374,-0.019047619047619035
STU-004,2026-04-15,1,0,4,2,3.5,0.42857142857142855,0.3,3.0,9.0,0.0,0.2500441696116521,0.002198,0.2692307692307692,-0.12857142857142856
STU-005,2025-01-02,1,0,1,3,2.8,1.0,1.0,1.0,1.0,0.0,0.5122252304570637,0.0,0.0,0.0
STU-005,2025-01-03,1,0,1,4,2.7,1.0,1.0,2.0,2.0,0.0,0.5122252304570637,0.0,0.0,0.0
STU-005,2025-01-06,1,0,1,0,3.0,1.0,1.0,3.0,3.0,0.0,0.5122252304570637,0.0,0.0,0.0
STU-005,2025-01-07,1,0,1,1,3.3,1.0,1.0,4.0,4.0,0.0,0.5122252304570637,-0.0,0.0,0.0
STU-005,2025-01-08,0,0,1,2,3.2,1.0,1.0,5.0,5.0,0.0,0.5122252304570637,-0.0,0.0,0.0
STU-005,2025-01-09,1,0,1,3,2.8,0.8333333333333334,0.8333333333333334,5.0,5.0,1.0,0.1024450460914129,-0.142857,0.16666666666666669,0.0
STU-005,2025-01-10,1,0,1,4,2.8,0.8571428571428571,0.8571428571428571,6.0,6.0,0.0,0.16098507242936283,-0.071429,0.14285714285714288,0.0
STU-005,2025-01-13,1,0,1,0,3.0,0.8571428571428571,0.875,6.0,7.0,0.0,0.16098507242936283,-0.035714,0.125,0.017857142857142905
STU-005,2025-01-14,0,0,1,1,3.3,0.8571428571428571,0.8888888888888888,6.0,8.0,0.0,0.16098507242936283,-0.016667,0.1111111111111111,0.031746031746031744
STU-005,2025-01-15,1,0,1,2,2.8,0.7142857142857143,0.8,5.0,8.0,1.0,-0.1902550855983378,-0.060606,0.17777777777777776,0.08571428571428574
STU-005,2025-01-16,0,0,1,3,3.1,0.7142857142857143,0.8181818181818182,5.0,9.0,0.0,-0.1902550855983378,-0.036364,0.16363636363636364,0.10389610389610393
STU-005,2025-01-17,1,0,1,4,3.2,0.5714285714285714,0.75,4.0,9.0,1.0,-0.5414952436260386,-0.059441,0.20454545454545456,0.1785714285714286
STU-005,2025-01-20,0,0,1,0,2.7,0.7142857142857143,0.7692307692307693,5.0,10.0,0.0,-0.1902550855983378,-0.038462,0.1923076923076923,0.05494505494505497
STU-005,2025-01-21,1,0,1,1,3.3,0.5714285714285714,0.7142857142857143,4.0,10.0,1.0,-0.5414952436260386,-0.052747,0.21978021978021975,0.1428571428571429
STU-005,2025-01-22,1,0,1,2,3.7,0.5714285714285714,0.7333333333333333,4.0,11.0,0.0,-0.5414952436260386,-0.035165,0.21978021978021975,0.16190476190476188
STU-005,2025-01-23,0,0,1,3,3.3,0.5714285714285714,0.75,4.0,12.0,0.0,-0.5414952436260386,-0.017582,0.21978021978021975,0.1785714285714286
STU-005,2025-01-24,1,0,1,4,2.4,0.5714285714285714,0.7058823529411765,4.0,12.0,1.0,-0.5414952436260386,-0.028571,0.2472527472527472,0.13445378151260512
STU-005,2025-01-27,1,0,1,0,3.0,0.5714285714285714,0.7222222222222222,4.0,13.0,0.0,-0.5414952436260386,-0.006593,0.2472527472527472,0.1507936507936508
STU-005,2025-01-28,1,0,1,1,3.4,0.7142857142857143,0.7368421052631579,5.0,14.0,0.0,-0.1902550855983378,0.015385,0.2472527472527472,0.022556390977443552
STU-005,2025-01-29,1,0,1,2,3.7,0.7142857142857143,0.75,5.0,15.0,0.0,-0.1902550855983378,0.004396,0.21978021978021975,0.0357142857142857
STU-005,2025-01-30,1,0,1,3,3.1,0.8571428571428571,0.7619047619047619,6.0,16.0,0.0,0.16098507242936283,0.021978,0.21978021978021975,-0.09523809523809523
STU-005,2025-01-31,1,0,1,4,3.7,0.8571428571428571,0.7727272727272727,6.0,17.0,0.0,0.16098507242936283,0.03956,0.21978021978021975,-0.08441558441558439
STU-005,2025-02-03,1,0,2,0,4.0,0.8571428571428571,0.782608695652174,6.0,18.0,0.0,0.16098507242936283,0.057143,0.21978021978021975,-0.07453416149068315
STU-005,2025-02-04,0,0,2,1,4.0,1.0,0.7916666666666666,7.0,19.0,0.0,0.5122252304570637,0.041758,0.18131868131868129,-0.20833333333333337
STU-005,2025-02-05,0,0,2,2,3.9,0.8571428571428571,0.76,6.0,19.0,1.0,0.16098507242936283,0.026374,0.21978021978021978,-0.09714285714285709
STU-005,2025-02-06,1,0,2,3,4.0,0.7142857142857143,0.7307692307692307,5.0,19.0,2.0,-0.1902550855983378,-0.017582,0.21978021978021978,0.016483516483516425
STU-005,2025-02-07,1,0,2,4,4.5,0.7142857142857143,0.7407407407407407,5.0,20.0,0.0,-0.1902550855983378,-0.0,0.21978021978021978,0.026455026455026398
STU-005,2025-02-10,1,0,2,0,3.2,0.7142857142857143,0.75,5.0,21.0,0.0,-0.1902550855983378,-0.015385,0.18131868131868129,0.0357142857142857
STU-005,2025-02-11,1,0,2,1,4.0,0.7142857142857143,0.7586206896551724,5.0,22.0,0.0,-0.1902550855983378,-0.002198,0.18131868131868129,0.044334975369458074
STU-005,2025-02-12,1,0,2,2,4.0,0.7142857142857143,0.7666666666666667,5.0,23.0,0.0,-0.1902550855983378,0.010989,0.18131868131868129,0.05238095238095242
STU-005,2025-02-13,0,0,2,3,3.7,0.7142857142857143,0.7666666666666667,5.0,23.0,0.0,-0.1902550855983378,-0.008791,0.13186813186813182,0.05238095238095242
STU-005,2025-02-14,1,0,2,4,4.8,0.7142857142857143,0.7333333333333333,5.0,22.0,1.0,-0.1902550855983378,-0.028571,0.18131868131868129,0.01904761904761898
STU-005,2025-02-17,1,0,2,0,5.0,0.8571428571428571,0.7333333333333333,6.0,22.0,0.0,0.16098507242936283,-0.015385,0.18131868131868129,-0.12380952380952381
STU-005,2025-02-18,1,0,2,1,4.9,0.8571428571428571,0.7333333333333333,6.0,22.0,0.0,0.16098507242936283,-0.002198,0.18131868131868129,-0.12380952380952381
STU-005,2025-02-19,1,0,2,2,4.9,0.8571428571428571,0.7333333333333333,6.0,22.0,0.0,0.16098507242936283,0.010989,0.18131868131868129,-0.12380952380952381
STU-005,2025-02-20,1,0,2,3,4.8,0.8571428571428571,0.7666666666666667,6.0,23.0,0.0,0.16098507242936283,0.024176,0.18131868131868129,-0.09047619047619038
STU-005,2025-02-21,1,0,2,4,4.4,0.8571428571428571,0.7666666666666667,6.0,23.0,0.0,0.16098507242936283,0.037363,0.18131868131868129,-0.09047619047619038
STU-005,2025-02-24,1,0,2,0,6.3,0.8571428571428571,0.7666666666666667,6.0,23.0,0.0,0.16098507242936283,0.050549,0.18131868131868129,-0.09047619047619038
STU-005,2025-02-25,0,0,2,1,5.9,1.0,0.7666666666666667,7.0,23.0,0.0,0.5122252304570637,0.030769,0.13186813186813182,-0.23333333333333328
STU-005,2025-02-26,1,0,2,2,6.2,0.8571428571428571,0.7666666666666667,6.0,23.0,1.0,0.16098507242936283,-0.021978,0.13186813186813182,-0.09047619047619038
STU-005,2025-02-27,0,0,2,3,6.2,0.8571428571428571,0.7666666666666667,6.0,23.0,0.0,0.16098507242936283,-0.013187,0.13186813186813182,-0.09047619047619038
STU-005,2025-02-28,0,0,2,4,5.6,0.7142857142857143,0.7666666666666667,5.0,23.0,1.0,-0.1902550855983378,-0.032967,0.18131868131868129,0.05238095238095242
STU-005,2025-03-03,1,0,3,0,6.9,0.5714285714285714,0.7333333333333333,4.0,22.0,2.0,-0.5414952436260386,-0.048352,0.21978021978021978,0.16190476190476188
STU-005,2025-03-04,1,0,3,1,7.1,0.5714285714285714,0.7666666666666667,4.0,23.0,0.0,-0.5414952436260386,-0.030769,0.21978021978021978,0.19523809523809532
STU-005,2025-03-05,1,0,3,2,7.1,0.5714285714285714,0.7666666666666667,4.0,23.0,0.0,-0.5414952436260386,-0.013187,0.21978021978021978,0.19523809523809532
STU-005,2025-03-06,1,0,3,3,7.0,0.5714285714285714,0.7666666666666667,4.0,23.0,0.0,-0.5414952436260386,-0.028571,0.18131868131868129,0.19523809523809532
STU-005,2025-03-07,1,0,3,4,7.0,0.7142857142857143,0.8,5.0,24.0,0.0,-0.1902550855983378,-0.015385,0.18131868131868129,0.08571428571428574
STU-005,2025-03-10,1,1,3,0,9.0,0.7142857142857143,0.8,5.0,24.0,0.0,-0.1902550855983378,-0.002198,0.18131868131868129,0.08571428571428574
STU-005,2025-03-11,1,1,3,1,9.0,0.8571428571428571,0.8,6.0,24.0,0.0,0.16098507242936283,0.010989,0.18131868131868129,-0.05714285714285705
STU-005,2025-03-12,1,1,3,2,9.1,1.0,0.8,7.0,24.0,0.0,0.5122252304570637,0.024176,0.18131868131868129,-0.19999999999999996
STU-005,2025-03-13,1,1,3,3,8.8,1.0,0.8,7.0,24.0,0.0,0.5122252304570637,0.037363,0.18131868131868129,-0.19999999999999996
STU-005,2025-03-14,1,1,3,4,9.4,1.0,0.8,7.0,24.0,0.0,0.5122252304570637,0.050549,0.18131868131868129,-0.19999999999999996
STU-005,2025-03-17,1,1,3,0,9.1,1.0,0.8,7.0,24.0,0.0,0.5122252304570637,0.063736,0.18131868131868129,-0.19999999999999996
STU-005,2025-03-18,1,1,3,1,9.5,1.0,0.8,7.0,24.0,0.0,0.5122252304570637,0.043956,0.13186813186813182,-0.19999999999999996
STU-005,2025-03-19,1,1,3,2,9.2,1.0,0.8333333333333334,7.0,25.0,0.0,0.5122252304570637,0.052747,0.13186813186813182,-0.16666666666666663
STU-005,2025-03-20,1,1,3,3,8.9,1.0,0.8666666666666667,7.0,26.0,0.0,0.5122252304570637,0.028571,0.07142857142857137,-0.1333333333333333
STU-005,2025-03-21,1,1,3,4,8.8,1.0,0.8666666666666667,7.0,26.0,0.0,0.5122252304570637,-0.0,0.0,-0.1333333333333333
STU-005,2025-03-24,1,0,3,0,4.1,1.0,0.8666666666666667,7.0,26.0,0.0,0.5122252304570637,-0.0,0.0,-0.1333333333333333
STU-005,2025-03-25,0,0,3,1,4.0,1.0,0.8666666666666667,7.0,26.0,0.0,0.5122252304570637,-0.0,0.0,-0.1333333333333333
STU-005,2025-03-26,1,0,3,2,4.2,0.8571428571428571,0.8333333333333334,6.0,25.0,1.0,0.16098507242936283,-0.028571,0.07142857142857137,-0.023809523809523725
STU-005,2025-03-27,0,0,3,3,3.6,0.8571428571428571,0.8333333333333334,6.0,25.0,0.0,0.16098507242936283,-0.024176,0.07142857142857137,-0.023809523809523725
STU-005,2025-03-28,1,0,3,4,3.9,0.7142857142857143,0.8333333333333334,5.0,25.0,1.0,-0.1902550855983378,-0.048352,0.13186813186813182,0.11904761904761907
STU-005,2025-03-31,0,0,3,0,4.0,0.7142857142857143,0.8333333333333334,5.0,25.0,0.0,-0.1902550855983378,-0.03956,0.13186813186813182,0.11904761904761907
STU-005,2025-04-01,1,0,4,1,4.4,0.5714285714285714,0.8,4.0,24.0,1.0,-0.5414952436260386,-0.059341,0.18131868131868129,0.22857142857142865
STU-005,2025-04-02,0,0,4,2,3.6,0.5714285714285714,0.8,4.0,24.0,0.0,-0.5414952436260386,-0.046154,0.18131868131868129,0.22857142857142865
STU-005,2025-04-03,1,0,4,3,3.5,0.42857142857142855,0.7666666666666667,3.0,23.0,1.0,-0.8927354016537393,-0.061538,0.21978021978021978,0.33809523809523817
STU-005,2025-04-04,0,0,4,4,4.3,0.5714285714285714,0.7666666666666667,4.0,23.0,0.0,-0.5414952436260386,-0.043956,0.21978021978021978,0.19523809523809532
STU-005,2025-04-07,0,0,4,0,3.1,0.42857142857142855,0.7333333333333333,3.0,22.0,1.0,-0.8927354016537393,-0.054945,0.24725274725274726,0.30476190476190473
STU-005,2025-04-08,0,0,4,1,3.8,0.42857142857142855,0.7,3.0,21.0,2.0,-0.8927354016537393,-0.061538,0.26373626373626374,0.2714285714285714
STU-005,2025-04-09,1,0,4,2,4.3,0.2857142857142857,0.7,2.0,21.0,3.0,-1.2439755596814401,-0.063736,0.2692307692307693,0.41428571428571426
STU-005,2025-04-10,1,0,4,3,3.9,0.42857142857142855,0.7,3.0,21.0,0.0,-0.8927354016537393,-0.032967,0.2692307692307693,0.2714285714285714
STU-005,2025-04-11,0,0,4,4,4.1,0.42857142857142855,0.7333333333333333,3.0,22.0,0.0,-0.8927354016537393,-0.002198,0.2692307692307693,0.30476190476190473
STU-005,2025-04-14,0,0,4,0,4.2,0.42857142857142855,0.7333333333333333,3.0,22.0,1.0,-0.8927354016537393,-0.0,0.2637362637362638,0.30476190476190473
STU-005,2025-04-15,1,0,4,1,4.0,0.2857142857142857,0.7,2.0,21.0,2.0,-1.2439755596814401,-0.026374,0.2637362637362638,0.41428571428571426
STU-005,2025-04-16,1,0,4,2,3.5,0.42857142857142855,0.7,3.0,21.0,0.0,-0.8927354016537393,0.008791,0.2637362637362638,0.2714285714285714
STU-005,2025-04-17,1,0,4,3,4.1,0.5714285714285714,0.7,4.0,21.0,0.0,-0.5414952436260386,0.010989,0.2692307692307693,0.12857142857142856
STU-005,2025-04-18,1,0,4,4,4.4,0.7142857142857143,0.7,5.0,21.0,0.0,-0.1902550855983378,0.041758,0.2692307692307693,-0.014285714285714346
STU-005,2025-04-21,1,0,4,0,3.2,0.7142857142857143,0.7,5.0,21.0,0.0,-0.1902550855983378,0.03956,0.26373626373626374,-0.014285714285714346
STU-005,2025-04-22,0,0,4,1,4.2,0.7142857142857143,0.7,5.0,21.0,0.0,-0.1902550855983378,0.065934,0.26373626373626374,-0.014285714285714346
STU-005,2025-04-23,1,0,4,2,3.6,0.7142857142857143,0.6666666666666666,5.0,20.0,1.0,-0.1902550855983378,0.030769,0.26373626373626374,-0.04761904761904767
STU-005,2025-04-24,1,0,4,3,4.0,0.8571428571428571,0.6666666666666666,6.0,20.0,0.0,0.16098507242936283,0.057143,0.26373626373626374,-0.19047619047619047
STU-005,2025-04-25,1,0,4,4,3.3,0.8571428571428571,0.6666666666666666,6.0,20.0,0.0,0.16098507242936283,0.050549,0.24725274725274726,-0.19047619047619047
STU-005,2025-04-28,0,0,4,0,4.1,0.8571428571428571,0.6666666666666666,6.0,20.0,0.0,0.16098507242936283,0.03956,0.21978021978021978,-0.19047619047619047
STU-005,2025-04-29,1,0,4,1,4.2,0.7142857142857143,0.6333333333333333,5.0,19.0,1.0,-0.1902550855983378,-0.004396,0.21978021978021978,-0.080952380952381
STU-005,2025-04-30,1,0,4,2,4.2,0.7142857142857143,0.6333333333333333,5.0,19.0,0.0,-0.1902550855983378,0.013187,0.21978021978021978,-0.080952380952381
STU-005,2025-05-01,1,0,5,3,5.0,0.7142857142857143,0.6333333333333333,5.0,19.0,0.0,-0.1902550855983378,0.030769,0.21978021978021978,-0.080952380952381
STU-005,2025-05-02,1,0,5,4,5.0,0.8571428571428571,0.6333333333333333,6.0,19.0,0.0,0.16098507242936283,0.015385,0.18131868131868129,-0.2238095238095238
STU-005,2025-05-05,1,0,5,0,4.9,0.8571428571428571,0.6333333333333333,6.0,19.0,0.0,0.16098507242936283,-0.004396,0.13186813186813182,-0.2238095238095238
STU-005,2025-05-06,0,0,5,1,5.0,0.8571428571428571,0.6333333333333333,6.0,19.0,0.0,0.16098507242936283,0.004396,0.13186813186813182,-0.2238095238095238
STU-005,2025-05-07,0,0,5,2,4.7,0.7142857142857143,0.6333333333333333,5.0,19.0,1.0,-0.1902550855983378,-0.015385,0.18131868131868129,-0.080952380952381
STU-005,2025-05-08,1,0,5,3,4.9,0.7142857142857143,0.6,5.0,18.0,2.0,-0.1902550855983378,-0.030769,0.21978021978021978,-0.11428571428571432
STU-005,2025-05-09,1,0,5,4,5.0,0.7142857142857143,0.6333333333333333,5.0,19.0,0.0,-0.1902550855983378,-0.013187,0.21978021978021978,-0.080952380952381
STU-005,2025-05-12,1,0,5,0,6.2,0.7142857142857143,0.6333333333333333,5.0,19.0,0.0,-0.1902550855983378,0.004396,0.21978021978021978,-0.080952380952381
STU-005,2025-05-13,0,0,5,1,6.3,0.7142857142857143,0.6666666666666666,5.0,20.0,0.0,-0.1902550855983378,-0.010989,0.18131868131868129,-0.04761904761904767
STU-005,2025-05-14,1,0,5,2,5.9,0.5714285714285714,0.6333333333333333,4.0,19.0,1.0,-0.5414952436260386,-0.026374,0.21978021978021978,0.06190476190476191
STU-005,2025-05-15,1,0,5,3,5.7,0.5714285714285714,0.6666666666666666,4.0,20.0,0.0,-0.5414952436260386,-0.008791,0.21978021978021978,0.09523809523809523
STU-005,2025-05-16,1,0,5,4,6.1,0.7142857142857143,0.6666666666666666,5.0,20.0,0.0,-0.1902550855983378,0.008791,0.21978021978021978,-0.04761904761904767
STU-005,2025-05-19,1,0,5,0,6.8,0.8571428571428571,0.7,6.0,21.0,0.0,0.16098507242936283,-0.006593,0.18131868131868129,-0.15714285714285714
STU-005,2025-05-20,1,0,5,1,7.1,0.8571428571428571,0.7333333333333333,6.0,22.0,0.0,0.16098507242936283,0.006593,0.18131868131868129,-0.12380952380952381
STU-005,2025-05-21,1,0,5,2,6.7,0.8571428571428571,0.7666666666666667,6.0,23.0,0.0,0.16098507242936283,0.01978,0.18131868131868129,-0.09047619047619038
STU-005,2025-05-22,1,0,5,3,7.5,0.8571428571428571,0.7666666666666667,6.0,23.0,0.0,0.16098507242936283,0.032967,0.18131868131868129,-0.09047619047619038
STU-005,2025-05-23,1,0,5,4,6.3,1.0,0.7666666666666667,7.0,23.0,0.0,0.5122252304570637,0.046154,0.18131868131868129,-0.23333333333333328
STU-005,2025-05-26,0,0,5,0,8.1,1.0,0.8,7.0,24.0,0.0,0.5122252304570637,0.059341,0.18131868131868129,-0.19999999999999996
STU-005,2025-05-27,1,0,5,1,8.2,0.8571428571428571,0.8,6.0,24.0,1.0,0.16098507242936283,0.010989,0.18131868131868129,-0.05714285714285705
STU-005,2025-05-28,1,0,5,2,8.3,0.8571428571428571,0.8,6.0,24.0,0.0,0.16098507242936283,-0.008791,0.13186813186813182,-0.05714285714285705
STU-005,2025-05-29,1,0,5,3,7.7,0.8571428571428571,0.8,6.0,24.0,0.0,0.16098507242936283,-0.0,0.13186813186813182,-0.05714285714285705
STU-005,2025-05-30,0,0,5,4,7.5,0.8571428571428571,0.8,6.0,24.0,0.0,0.16098507242936283,0.008791,0.13186813186813182,-0.05714285714285705
STU-005,2025-06-02,1,1,6,0,8.7,0.7142857142857143,0.7666666666666667,5.0,23.0,1.0,-0.1902550855983378,-0.010989,0.18131868131868129,0.05238095238095242
STU-005,2025-06-03,1,1,6,1,9.1,0.7142857142857143,0.7666666666666667,5.0,23.0,0.0,-0.1902550855983378,-0.030769,0.13186813186813182,0.05238095238095242
STU-005,2025-06-04,1,1,6,2,9.0,0.7142857142857143,0.8,5.0,24.0,0.0,-0.1902550855983378,-0.021978,0.13186813186813182,0.08571428571428574
STU-005,2025-06-05,1,1,6,3,8.8,0.8571428571428571,0.8,6.0,24.0,0.0,0.16098507242936283,-0.013187,0.13186813186813182,-0.05714285714285705
STU-005,2025-06-06,1,1,6,4,8.8,0.8571428571428571,0.8,6.0,24.0,0.0,0.16098507242936283,-0.004396,0.13186813186813182,-0.05714285714285705
STU-005,2025-06-09,1,1,6,0,9.4,0.8571428571428571,0.8,6.0,24.0,0.0,0.16098507242936283,0.004396,0.13186813186813182,-0.05714285714285705
STU-005,2025-06-10,1,1,6,1,8.9,0.8571428571428571,0.8333333333333334,6.0,25.0,0.0,0.16098507242936283,0.013187,0.13186813186813182,-0.023809523809523725
STU-005,2025-06-11,1,1,6,2,8.6,1.0,0.8333333333333334,7.0,25.0,0.0,0.5122252304570637,0.021978,0.13186813186813182,-0.16666666666666663
STU-005,2025-06-12,1,1,6,3,8.7,1.0,0.8333333333333334,7.0,25.0,0.0,0.5122252304570637,0.030769,0.13186813186813182,-0.16666666666666663
STU-005,2025-06-13,1,1,6,4,9.0,1.0,0.8333333333333334,7.0,25.0,0.0,0.5122252304570637,0.03956,0.13186813186813182,-0.16666666666666663
STU-005,2025-06-16,1,0,6,0,3.8,1.0,0.8333333333333334,7.0,25.0,0.0,0.5122252304570637,0.015385,0.07142857142857137,-0.16666666666666663
STU-005,2025-06-17,1,0,6,1,4.8,1.0,0.8333333333333334,7.0,25.0,0.0,0.5122252304570637,0.01978,0.07142857142857137,-0.16666666666666663
STU-005,2025-06-18,1,0,6,2,4.0,1.0,0.8666666666666667,7.0,26.0,0.0,0.5122252304570637,0.024176,0.07142857142857137,-0.1333333333333333
STU-005,2025-06-19,1,0,6,3,3.8,1.0,0.9,7.0,27.0,0.0,0.5122252304570637,0.028571,0.07142857142857137,-0.09999999999999998
STU-005,2025-06-20,0,0,6,4,3.9,1.0,0.9,7.0,27.0,0.0,0.5122252304570637,-0.0,0.0,-0.09999999999999998
STU-005,2025-06-23,1,0,6,0,4.2,0.8571428571428571,0.8666666666666667,6.0,26.0,1.0,0.16098507242936283,-0.028571,0.07142857142857137,0.009523809523809601
STU-005,2025-06-24,1,0,6,1,4.0,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.16098507242936283,-0.024176,0.07142857142857137,0.009523809523809601
STU-005,2025-06-25,0,0,6,2,4.3,0.8571428571428571,0.9,6.0,27.0,0.0,0.16098507242936283,-0.01978,0.07142857142857137,0.04285714285714293
STU-005,2025-06-26,1,0,6,3,3.8,0.7142857142857143,0.8666666666666667,5.0,26.0,1.0,-0.1902550855983378,-0.043956,0.13186813186813182,0.1523809523809524
STU-005,2025-06-27,1,0,6,4,3.3,0.7142857142857143,0.8666666666666667,5.0,26.0,0.0,-0.1902550855983378,-0.035165,0.13186813186813182,0.1523809523809524
STU-005,2025-06-30,1,0,6,0,4.3,0.7142857142857143,0.8666666666666667,5.0,26.0,0.0,-0.1902550855983378,-0.026374,0.13186813186813182,0.1523809523809524
STU-005,2025-07-01,1,0,7,1,4.1,0.7142857142857143,0.8666666666666667,5.0,26.0,0.0,-0.1902550855983378,-0.017582,0.13186813186813182,0.1523809523809524
STU-005,2025-07-02,0,0,7,2,4.5,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.16098507242936283,-0.008791,0.13186813186813182,0.009523809523809601
STU-005,2025-07-03,1,0,7,3,3.9,0.7142857142857143,0.8333333333333334,5.0,25.0,1.0,-0.1902550855983378,-0.028571,0.18131868131868129,0.11904761904761907
STU-005,2025-07-04,1,0,7,4,4.1,0.7142857142857143,0.8333333333333334,5.0,25.0,0.0,-0.1902550855983378,-0.015385,0.18131868131868129,0.11904761904761907
STU-005,2025-07-07,1,0,7,0,3.6,0.8571428571428571,0.8333333333333334,6.0,25.0,0.0,0.16098507242936283,-0.002198,0.18131868131868129,-0.023809523809523725
STU-005,2025-07-08,1,0,7,1,4.2,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.16098507242936283,0.010989,0.18131868131868129,0.009523809523809601
STU-005,2025-07-09,1,0,7,2,3.7,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.16098507242936283,0.024176,0.18131868131868129,0.009523809523809601
STU-005,2025-07-10,1,0,7,3,4.3,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.16098507242936283,0.037363,0.18131868131868129,0.009523809523809601
STU-005,2025-07-11,1,0,7,4,4.4,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.16098507242936283,0.017582,0.13186813186813182,0.009523809523809601
STU-005,2025-07-14,1,0,7,0,3.7,1.0,0.9,7.0,27.0,0.0,0.5122252304570637,0.026374,0.13186813186813182,-0.09999999999999998
STU-005,2025-07-15,1,0,7,1,3.8,1.0,0.9,7.0,27.0,0.0,0.5122252304570637,0.035165,0.13186813186813182,-0.09999999999999998
STU-005,2025-07-16,0,0,7,2,3.9,1.0,0.9,7.0,27.0,0.0,0.5122252304570637,0.010989,0.07142857142857137,-0.09999999999999998
STU-005,2025-07-17,0,0,7,3,4.0,0.8571428571428571,0.8666666666666667,6.0,26.0,1.0,0.16098507242936283,-0.013187,0.13186813186813182,0.009523809523809601
STU-005,2025-07-18,1,0,7,4,4.0,0.7142857142857143,0.8333333333333334,5.0,25.0,2.0,-0.1902550855983378,-0.032967,0.18131868131868129,0.11904761904761907
STU-005,2025-07-21,1,0,7,0,4.0,0.7142857142857143,0.8333333333333334,5.0,25.0,0.0,-0.1902550855983378,-0.01978,0.18131868131868129,0.11904761904761907
STU-005,2025-07-22,1,0,7,1,4.1,0.7142857142857143,0.8333333333333334,5.0,25.0,0.0,-0.1902550855983378,-0.006593,0.18131868131868129,0.11904761904761907
STU-005,2025-07-23,1,0,7,2,4.3,0.7142857142857143,0.8333333333333334,5.0,25.0,0.0,-0.1902550855983378,-0.026374,0.13186813186813182,0.11904761904761907
STU-005,2025-07-24,1,0,7,3,4.3,0.7142857142857143,0.8333333333333334,5.0,25.0,0.0,-0.1902550855983378,-0.017582,0.13186813186813182,0.11904761904761907
STU-005,2025-07-25,1,0,7,4,4.5,0.7142857142857143,0.8333333333333334,5.0,25.0,0.0,-0.1902550855983378,-0.008791,0.13186813186813182,0.11904761904761907
